tweet_id,favorites,retweets,user_followers,user_favourites,date_time
876120275196170240,26402,4293,8769714,145944,2017-06-17 16:52:05
875747767867523072,23735,3928,8769714,145944,2017-06-16 16:11:53
875144289856114688,20675,4517,8769714,145944,2017-06-15 00:13:52
875097192612077568,25904,5596,8769714,145944,2017-06-14 21:06:43
875021211251597312,24060,4349,8769714,145944,2017-06-14 16:04:48
874680097055178752,26256,4263,8769714,145944,2017-06-13 17:29:20
874434818259525634,0,13388,8769714,145944,2017-06-13 01:14:41
874296783580663808,24610,3782,8769714,145944,2017-06-12 16:06:11
874057562936811520,21458,3670,8769714,145944,2017-06-12 00:15:36
874012996292530176,32414,9461,8769714,145944,2017-06-11 21:18:31
873580283840344065,22889,3627,8769714,145944,2017-06-10 16:39:04
873337748698140672,0,1474,8769714,145944,2017-06-10 00:35:19
873213775632977920,6779,1474,8769714,145944,2017-06-09 16:22:42
872967104147763200,25814,5008,8769714,145944,2017-06-09 00:02:31
872820683541237760,13944,3438,8769714,145944,2017-06-08 14:20:41
872620804844003328,19610,3371,8769714,145944,2017-06-08 01:06:27
872486979161796608,38583,8352,8769714,145944,2017-06-07 16:14:40
872122724285648897,32506,7489,8769714,145944,2017-06-06 16:07:15
871879754684805121,35618,10186,8769714,145944,2017-06-06 00:01:46
871762521631449091,19171,3235,8769714,145944,2017-06-05 16:15:56
871515927908634625,19129,3226,8769714,145944,2017-06-04 23:56:03
871166179821445120,0,5296,8769714,145944,2017-06-04 00:46:17
871102520638267392,19850,5117,8769714,145944,2017-06-03 20:33:19
871032628920680449,21573,3552,8769714,145944,2017-06-03 15:55:36
870804317367881728,31923,5747,8769714,145944,2017-06-03 00:48:22
870726314365509632,116,3,8769714,145944,2017-06-02 19:38:25
870656317836468226,11740,2456,8769714,145944,2017-06-02 15:00:16
870374049280663552,78771,24614,8769714,145944,2017-06-01 20:18:38
870308999962521604,20819,3866,8769714,145944,2017-06-01 16:00:09
870063196459192321,34718,7741,8769714,145944,2017-05-31 23:43:25
869772420881756160,40422,9408,8769714,145944,2017-05-31 04:27:59
869702957897576449,26872,5875,8769714,145944,2017-05-30 23:51:58
869596645499047938,15196,2910,8769714,145944,2017-05-30 16:49:31
869227993411051520,19430,3530,8769714,145944,2017-05-29 16:24:37
868880397819494401,62276,13476,8769714,145944,2017-05-28 17:23:24
868639477480148993,0,1939,8769714,145944,2017-05-28 01:26:04
868622495443632128,25430,4955,8769714,145944,2017-05-28 00:18:35
868552278524837888,9606,1939,8769714,145944,2017-05-27 19:39:34
867900495410671616,23076,3911,8769714,145944,2017-05-26 00:29:37
867774946302451713,32407,6879,8769714,145944,2017-05-25 16:10:44
867421006826221569,15353,2332,8769714,145944,2017-05-24 16:44:18
867072653475098625,0,112,8769714,145944,2017-05-23 17:40:04
867051520902168576,30755,7387,8769714,145944,2017-05-23 16:16:06
866720684873056260,19139,4496,8769714,145944,2017-05-22 18:21:28
866686824827068416,18424,3274,8769714,145944,2017-05-22 16:06:55
866450705531457537,116773,33074,8769714,145944,2017-05-22 00:28:40
866334964761202691,50102,13388,8769714,145944,2017-05-21 16:48:45
866094527597207552,0,7874,8769714,145944,2017-05-21 00:53:21
865718153858494464,24535,5286,8769714,145944,2017-05-19 23:57:46
865359393868664832,25344,4710,8769714,145944,2017-05-19 00:12:11
865006731092295680,26820,7243,8769714,145944,2017-05-18 00:50:50
864873206498414592,30912,8183,8769714,145944,2017-05-17 16:00:15
864279568663928832,13963,2845,8769714,145944,2017-05-16 00:41:21
864197398364647424,28767,8343,8769714,145944,2017-05-15 19:14:50
863907417377173506,19749,3905,8769714,145944,2017-05-15 00:02:33
863553081350529029,14638,3952,8769714,145944,2017-05-14 00:34:33
863471782782697472,0,2296,8769714,145944,2017-05-13 19:11:30
863432100342583297,22830,4952,8769714,145944,2017-05-13 16:33:49
863427515083354112,2123,91,8769714,145944,2017-05-13 16:15:35
863079547188785154,8439,1049,8769714,145944,2017-05-12 17:12:53
863062471531167744,8124,2296,8769714,145944,2017-05-12 16:05:02
862831371563274240,18434,4865,8769714,145944,2017-05-12 00:46:44
862722525377298433,16425,3345,8769714,145944,2017-05-11 17:34:13
862457590147678208,19658,4669,8769714,145944,2017-05-11 00:01:27
862096992088072192,71401,21928,8769714,145944,2017-05-10 00:08:34
861383897657036800,34722,10154,8769714,145944,2017-05-08 00:54:59
861288531465048066,16515,3922,8769714,145944,2017-05-07 18:36:02
861005113778896900,16067,3619,8769714,145944,2017-05-06 23:49:50
860981674716409858,0,2039,8769714,145944,2017-05-06 22:16:42
860924035999428608,0,762,8769714,145944,2017-05-06 18:27:40
860563773140209665,7214,2039,8769714,145944,2017-05-05 18:36:06
860524505164394496,22769,5049,8769714,145944,2017-05-05 16:00:04
860276583193509888,17713,3333,8769714,145944,2017-05-04 23:34:55
860184849394610176,16083,5563,8769714,145944,2017-05-04 17:30:24
860177593139703809,0,29434,8769714,145944,2017-05-04 17:01:34
859924526012018688,18898,3905,8769714,145944,2017-05-04 00:15:58
859851578198683649,14876,3342,8769714,145944,2017-05-03 19:26:06
859607811541651456,17971,1489,8769714,145944,2017-05-03 03:17:27
859196978902773760,86795,28754,8769714,145944,2017-05-02 00:04:57
859074603037188101,32680,13009,8769714,145944,2017-05-01 15:58:40
858860390427611136,0,7753,8769714,145944,2017-05-01 01:47:28
858843525470990336,15063,3329,8769714,145944,2017-05-01 00:40:27
858471635011153920,20805,4642,8769714,145944,2017-04-30 00:02:42
858107933456039936,15251,2781,8770368,145945,2017-04-28 23:57:28
857989990357356544,15587,2483,8769714,145944,2017-04-28 16:08:49
857746408056729600,33195,10182,8769714,145944,2017-04-28 00:00:54
857393404942143489,5713,1572,8769714,145944,2017-04-27 00:38:11
857263160327368704,19447,4332,8769714,145944,2017-04-26 16:00:39
857214891891077121,219,17,8769714,145944,2017-04-26 12:48:51
857062103051644929,0,164,8769714,145944,2017-04-26 02:41:43
857029823797047296,18316,3829,8769714,145944,2017-04-26 00:33:27
856543823941562368,15864,2775,8769714,145944,2017-04-24 16:22:16
856526610513747968,11533,1805,8769714,145944,2017-04-24 15:13:52
856330835276025856,0,646,8769714,145944,2017-04-24 02:15:55
856288084350160898,502,15,8769714,145944,2017-04-23 23:26:03
856282028240666624,26994,6058,8769714,145944,2017-04-23 23:01:59
855862651834028034,331,25,8769714,145944,2017-04-22 19:15:32
855860136149123072,4789,941,8769714,145944,2017-04-22 19:05:32
855857698524602368,11554,2041,8769714,145944,2017-04-22 18:55:51
855851453814013952,44528,17393,8769714,145944,2017-04-22 18:31:02
855818117272018944,25983,5243,8769714,145944,2017-04-22 16:18:34
855459453768019968,29090,7945,8769714,145944,2017-04-21 16:33:22
855245323840757760,0,5772,8769714,145944,2017-04-21 02:22:29
855138241867124737,0,43,8769714,145944,2017-04-20 19:16:59
854732716440526848,22246,5882,8769714,145944,2017-04-19 16:25:34
854482394044301312,28652,6668,8769714,145944,2017-04-18 23:50:52
854365224396361728,18466,4547,8769714,145944,2017-04-18 16:05:17
854120357044912130,31305,7263,8769714,145944,2017-04-17 23:52:16
854010172552949760,15894,3060,8769714,145944,2017-04-17 16:34:26
853760880890318849,28002,5584,8769714,145944,2017-04-17 00:03:50
853639147608842240,33999,9785,8769714,145944,2017-04-16 16:00:07
853299958564483072,15194,3464,8769714,145944,2017-04-15 17:32:18
852936405516943360,0,1945,8769714,145944,2017-04-14 17:27:40
852912242202992640,8880,1774,8769714,145944,2017-04-14 15:51:39
852672615818899456,14639,2105,8769714,145944,2017-04-13 23:59:28
852553447878664193,16019,3389,8769714,145944,2017-04-13 16:05:56
852311364735569921,32580,9724,8769714,145944,2017-04-13 00:03:59
852226086759018497,19651,6689,8769714,145944,2017-04-12 18:25:07
852189679701164033,11280,1554,8769714,145944,2017-04-12 16:00:27
851861385021730816,0,19,8769714,145944,2017-04-11 18:15:55
851591660324737024,16036,3408,8769714,145944,2017-04-11 00:24:08
851464819735769094,23910,6912,8769714,145944,2017-04-10 16:00:07
851224888060895234,20395,5625,8769714,145944,2017-04-10 00:06:42
850753642995093505,30399,8975,8769714,145944,2017-04-08 16:54:09
850380195714523136,12927,2565,8769714,145944,2017-04-07 16:10:12
850333567704068097,3414,323,8769714,145944,2017-04-07 13:04:55
850145622816686080,16122,3727,8769714,145944,2017-04-07 00:38:06
850019790995546112,20183,4792,8769714,145944,2017-04-06 16:18:05
849776966551130114,30100,7480,8769714,145944,2017-04-06 00:13:11
849668094696017920,0,4879,8769714,145944,2017-04-05 17:00:34
849412302885593088,15704,3111,8769714,145944,2017-04-05 00:04:08
849336543269576704,11299,1872,8769714,145944,2017-04-04 19:03:06
849051919805034497,41903,8351,8769714,145944,2017-04-04 00:12:06
848690551926992896,24950,4255,8769714,145944,2017-04-03 00:16:10
848324959059550208,24478,4552,8769714,145944,2017-04-02 00:03:26
848213670039564288,8099,722,8769714,145944,2017-04-01 16:41:12
848212111729840128,16180,3000,8769714,145944,2017-04-01 16:35:01
847978865427394560,0,3216,8769714,145944,2017-04-01 01:08:10
847971574464610304,0,426,8769714,145944,2017-04-01 00:39:12
847962785489326080,23306,5018,8769714,145944,2017-04-01 00:04:17
847842811428974592,5396,1316,8769714,145944,2017-03-31 16:07:33
847617282490613760,6935,410,8769714,145944,2017-03-31 01:11:22
847606175596138505,18622,3384,8769714,145944,2017-03-31 00:27:14
847251039262605312,20350,4264,8769714,145944,2017-03-30 00:56:03
847157206088847362,19748,5783,8769714,145944,2017-03-29 18:43:12
847116187444137987,21324,3143,8769714,145944,2017-03-29 16:00:12
846874817362120707,19955,3886,8769714,145944,2017-03-29 00:01:05
846514051647705089,44335,11445,8769714,145944,2017-03-28 00:07:32
846505985330044928,14017,3041,8769714,145944,2017-03-27 23:35:28
846153765933735936,31438,8963,8769714,145944,2017-03-27 00:15:53
846139713627017216,30865,9919,8769714,145944,2017-03-26 23:20:02
846042936437604353,15893,2838,8769714,145944,2017-03-26 16:55:29
845812042753855489,29086,8628,8769714,145944,2017-03-26 01:38:00
845677943972139009,25071,4754,8769714,145944,2017-03-25 16:45:08
845397057150107648,7609,1790,8769714,145944,2017-03-24 22:08:59
845306882940190720,23242,5348,8769714,145944,2017-03-24 16:10:40
845098359547420673,0,7588,8769714,145944,2017-03-24 02:22:04
844979544864018432,13575,2539,8769714,145944,2017-03-23 18:29:57
844973813909606400,15022,3166,8769714,145944,2017-03-23 18:07:10
844580511645339650,16414,3108,8769714,145944,2017-03-22 16:04:20
844223788422217728,13604,2184,8769714,145944,2017-03-21 16:26:50
843981021012017153,15143,2927,8769714,145944,2017-03-21 00:22:10
843856843873095681,21403,4590,8769713,145944,2017-03-20 16:08:44
843604394117681152,16843,2729,8769713,145944,2017-03-19 23:25:35
843235543001513987,21469,5997,8769713,145944,2017-03-18 22:59:54
842846295480000512,15256,3623,8769713,145944,2017-03-17 21:13:10
842765311967449089,6726,1278,8769713,145944,2017-03-17 15:51:22
842535590457499648,18077,3491,8769713,145944,2017-03-17 00:38:32
842163532590374912,24431,5772,8769713,145944,2017-03-16 00:00:07
842115215311396866,13963,3021,8769713,145944,2017-03-15 20:48:07
841833993020538882,0,15053,8769713,145944,2017-03-15 02:10:39
841680585030541313,25701,7785,8769713,145944,2017-03-14 16:01:03
841439858740625411,12652,3680,8769713,145944,2017-03-14 00:04:30
841320156043304961,19799,5485,8769713,145944,2017-03-13 16:08:50
841314665196081154,15838,4646,8769713,145944,2017-03-13 15:47:01
841077006473256960,22880,5296,8769713,145944,2017-03-13 00:02:39
840761248237133825,0,1764,8769713,145944,2017-03-12 03:07:56
840728873075638272,0,16119,8769713,145944,2017-03-12 00:59:17
840698636975636481,175,2,8769713,145944,2017-03-11 22:59:09
840696689258311684,12298,973,8769713,145944,2017-03-11 22:51:24
840632337062862849,9012,1764,8769713,145944,2017-03-11 18:35:42
840370681858686976,16473,4539,8769713,145944,2017-03-11 01:15:58
840268004936019968,19286,5736,8769713,145944,2017-03-10 18:27:58
839990271299457024,13442,2276,8769713,145944,2017-03-10 00:04:21
839549326359670784,27503,7753,8769713,145944,2017-03-08 18:52:12
839290600511926273,0,144,8769713,145944,2017-03-08 01:44:07
839239871831150596,27178,6532,8769713,145944,2017-03-07 22:22:32
838952994649550848,19699,4006,8769713,145944,2017-03-07 03:22:35
838921590096166913,11190,2070,8769713,145944,2017-03-07 01:17:48
838916489579200512,0,35,8769713,145944,2017-03-07 00:57:32
838831947270979586,0,11019,8769713,145944,2017-03-06 19:21:35
838561493054533637,10972,1340,8769713,145944,2017-03-06 01:26:54
838476387338051585,22574,4779,8769713,145944,2017-03-05 19:48:43
838201503651401729,0,10082,8769713,145944,2017-03-05 01:36:26
838150277551247360,1678,332,8769713,145944,2017-03-04 22:12:52
838085839343206401,140,1,8769713,145944,2017-03-04 17:56:49
838083903487373313,17700,3144,8769713,145944,2017-03-04 17:49:08
837820167694528512,34256,7874,8769713,145944,2017-03-04 00:21:08
837482249356513284,3858,444,8769713,145944,2017-03-03 01:58:22
837471256429613056,12857,2279,8769713,145944,2017-03-03 01:14:41
837110210464448512,16124,2370,8769713,145944,2017-03-02 01:20:01
836989968035819520,12821,2294,8769713,145944,2017-03-01 17:22:13
836753516572119041,19406,4655,8769713,145944,2017-03-01 01:42:39
836677758902222849,12664,2234,8769713,145944,2017-02-28 20:41:37
836648853927522308,0,555,8769713,145944,2017-02-28 18:46:45
836397794269200385,0,27620,8769713,145944,2017-02-28 02:09:08
836380477523124226,14829,3004,8769713,145944,2017-02-28 01:00:19
836260088725786625,21415,4318,8769713,145944,2017-02-27 17:01:56
836001077879255040,19184,4282,8769713,145944,2017-02-26 23:52:43
835685285446955009,0,8171,8769713,145944,2017-02-26 02:57:52
835574547218894849,17878,3639,8769713,145944,2017-02-25 19:37:50
835536468978302976,0,1708,8769713,145944,2017-02-25 17:06:32
835309094223372289,0,21066,8769713,145944,2017-02-25 02:03:02
835297930240217089,16565,3032,8769713,145944,2017-02-25 01:18:40
835264098648616962,7775,1708,8769713,145944,2017-02-24 23:04:14
835246439529840640,2113,73,8769713,145944,2017-02-24 21:54:03
835172783151792128,26315,5795,8769712,145944,2017-02-24 17:01:22
835152434251116546,22546,3035,8769713,145944,2017-02-24 15:40:31
834931633769889797,10868,1652,8769713,145944,2017-02-24 01:03:08
834786237630337024,21466,5529,8769713,145944,2017-02-23 15:25:23
834574053763584002,13756,2552,8769713,145944,2017-02-23 01:22:14
834477809192075265,0,10720,8769713,145944,2017-02-22 18:59:48
834458053273591808,9685,1694,8769713,145944,2017-02-22 17:41:18
834209720923721728,20736,4786,8769713,145944,2017-02-22 01:14:30
834167344700198914,15935,3684,8769713,145944,2017-02-21 22:26:07
834089966724603904,10123,2151,8769713,145944,2017-02-21 17:18:39
834086379323871233,13155,2223,8769713,145944,2017-02-21 17:04:24
833863086058651648,13509,2422,8769713,145944,2017-02-21 02:17:06
833826103416520705,18175,3801,8769713,145944,2017-02-20 23:50:09
833732339549220864,0,222,8769713,145944,2017-02-20 17:37:34
833722901757046785,20951,3247,8769713,145944,2017-02-20 17:00:04
833479644947025920,14948,2066,8769713,145944,2017-02-20 00:53:27
833124694597443584,20343,4879,8769713,145944,2017-02-19 01:23:00
832998151111966721,13371,2218,8769713,145944,2017-02-18 17:00:10
832769181346996225,0,39,8769713,145944,2017-02-18 01:50:19
832757312314028032,16987,3654,8769713,145944,2017-02-18 01:03:09
832682457690300417,11977,2941,8769713,145944,2017-02-17 20:05:43
832645525019123713,2954,535,8769713,145944,2017-02-17 17:38:57
832636094638288896,15979,2814,8769713,145944,2017-02-17 17:01:29
832397543355072512,12057,2235,8769713,145944,2017-02-17 01:13:34
832369877331693569,17320,3216,8769713,145944,2017-02-16 23:23:38
832273440279240704,11440,2356,8769713,145944,2017-02-16 17:00:25
832215909146226688,0,6253,8769713,145944,2017-02-16 13:11:49
832215726631055365,0,9410,8769713,145944,2017-02-16 13:11:05
832088576586297345,64,2,8769713,145944,2017-02-16 04:45:50
832040443403784192,0,9708,8769713,145944,2017-02-16 01:34:34
832032802820481025,18023,4700,8769713,145944,2017-02-16 01:04:13
831939777352105988,24219,6195,8769713,145944,2017-02-15 18:54:34
831926988323639298,341,34,8769713,145944,2017-02-15 18:03:45
831911600680497154,27841,6565,8769713,145944,2017-02-15 17:02:36
831670449226514432,10538,1841,8769713,145944,2017-02-15 01:04:21
831650051525054464,7215,1945,8769713,145944,2017-02-14 23:43:18
831552930092285952,9060,2333,8769713,145944,2017-02-14 17:17:22
831322785565769729,9350,1565,8769713,145944,2017-02-14 02:02:51
831315979191906304,6599,1135,8769713,145944,2017-02-14 01:35:49
831309418084069378,11860,2485,8769713,145944,2017-02-14 01:09:44
831262627380748289,12024,2067,8769713,145944,2017-02-13 22:03:49
830956169170665475,8057,1512,8769713,145944,2017-02-13 01:46:03
830583320585068544,67493,16951,8769713,145944,2017-02-12 01:04:29
830173239259324417,0,5746,8769713,145944,2017-02-10 21:54:58
830097400375152640,9901,2982,8769713,145944,2017-02-10 16:53:37
829878982036299777,0,5084,8769713,145944,2017-02-10 02:25:42
829861396166877184,12349,1973,8769713,145944,2017-02-10 01:15:49
829501995190984704,32089,10720,8769713,145944,2017-02-09 01:27:41
829449946868879360,10560,2049,8769713,145944,2017-02-08 22:00:52
829141528400556032,24654,7439,8769713,145944,2017-02-08 01:35:19
829011960981237760,53649,16478,8769713,145944,2017-02-07 17:00:28
828801551087042563,0,3454,8769713,145944,2017-02-07 03:04:22
828770345708580865,25857,5935,8769713,145944,2017-02-07 01:00:22
828708714936930305,36889,11312,8769713,145944,2017-02-06 20:55:28
828650029636317184,9615,1366,8769714,145944,2017-02-06 17:02:17
828409743546925057,6420,1178,8769714,145944,2017-02-06 01:07:28
828408677031882754,7761,1305,8769714,145944,2017-02-06 01:03:14
828381636999917570,12729,2241,8769714,145944,2017-02-05 23:15:47
828376505180889089,7459,1087,8769714,145944,2017-02-05 22:55:23
828372645993398273,12692,2980,8769714,145944,2017-02-05 22:40:03
828361771580813312,2220,173,8769714,145944,2017-02-05 21:56:51
828046555563323392,11894,2910,8769714,145944,2017-02-05 01:04:17
828011680017821696,10465,2170,8769714,145944,2017-02-04 22:45:42
827933404142436356,20334,5312,8769714,145944,2017-02-04 17:34:40
827653905312006145,15669,3054,8769714,145944,2017-02-03 23:04:02
827600520311402496,7528,955,8769714,145944,2017-02-03 19:31:54
827324948884643840,16045,3099,8769714,145944,2017-02-03 01:16:53
827199976799354881,10697,2254,8769714,145944,2017-02-02 17:00:17
826958653328592898,21834,5084,8770368,145945,2017-02-02 01:01:21
826848821049180160,36804,10310,8769714,145944,2017-02-01 17:44:55
826615380357632002,0,4035,8769714,145944,2017-02-01 02:17:19
826598799820865537,5178,257,8769714,145944,2017-02-01 01:11:25
826598365270007810,10168,2377,8769714,145944,2017-02-01 01:09:42
826476773533745153,18644,4254,8769714,145944,2017-01-31 17:06:32
826240494070030336,13461,2643,8769714,145944,2017-01-31 01:27:39
826204788643753985,4941,938,8769714,145944,2017-01-30 23:05:46
826115272272650244,15851,3181,8769714,145944,2017-01-30 17:10:04
825876512159186944,10607,1898,8769714,145944,2017-01-30 01:21:19
825829644528148480,12889,2521,8769714,145944,2017-01-29 22:15:05
825535076884762624,57515,17768,8769714,145944,2017-01-29 02:44:34
825147591692263424,18544,4608,8769714,145944,2017-01-28 01:04:51
825120256414846976,0,1281,8769714,145944,2017-01-27 23:16:13
825026590719483904,6395,1281,8769714,145944,2017-01-27 17:04:02
824796380199809024,0,5579,8769714,145944,2017-01-27 01:49:15
824775126675836928,15144,3574,8769714,145944,2017-01-27 00:24:48
824663926340194305,10230,1769,8769714,145944,2017-01-26 17:02:56
824325613288833024,11980,10672,8769714,145944,2017-01-25 18:38:36
824297048279236611,15268,3931,8769714,145944,2017-01-25 16:45:05
824025158776213504,4891,606,8769714,145944,2017-01-24 22:44:42
823939628516474880,10772,2751,8769714,145944,2017-01-24 17:04:50
823719002937630720,0,11378,8769714,145944,2017-01-24 02:28:08
823699002998870016,14174,2559,8769714,145944,2017-01-24 01:08:40
823581115634085888,13218,2667,8769714,145944,2017-01-23 17:20:14
823333489516937216,711,25,8769714,145944,2017-01-23 00:56:15
823322678127919110,15961,4094,8769714,145944,2017-01-23 00:13:17
823269594223824897,0,10050,8769714,145944,2017-01-22 20:42:21
822975315408461824,17551,3510,8769714,145944,2017-01-22 01:12:59
822872901745569793,133518,44011,8769714,145944,2017-01-21 18:26:02
822859134160621569,13486,2324,8769714,145944,2017-01-21 17:31:20
822647212903690241,0,6519,8769714,145944,2017-01-21 03:29:14
822610361945911296,15050,3008,8769714,145944,2017-01-21 01:02:48
822489057087389700,18427,6519,8769714,145944,2017-01-20 17:00:46
822462944365645825,28508,14584,8769714,145944,2017-01-20 15:17:01
822244816520155136,35485,10050,8769714,145944,2017-01-20 00:50:15
822163064745328640,0,4865,8769714,145944,2017-01-19 19:25:24
821886076407029760,11496,2352,8769714,145944,2017-01-19 01:04:45
821813639212650496,0,3412,8769714,145944,2017-01-18 20:16:54
821765923262631936,8553,1685,8769714,145944,2017-01-18 17:07:18
821522889702862852,8158,1799,8769714,145944,2017-01-18 01:01:34
821421320206483457,0,5699,8769714,145944,2017-01-17 18:17:58
821407182352777218,11976,4427,8769714,145944,2017-01-17 17:21:47
821153421864615936,261,10,8769714,145944,2017-01-17 00:33:26
821149554670182400,8794,2029,8769714,145944,2017-01-17 00:18:04
821107785811234820,9748,2173,8769714,145944,2017-01-16 21:32:06
821044531881721856,12855,2323,8769715,145944,2017-01-16 17:20:45
820837357901512704,0,6859,8769715,145944,2017-01-16 03:37:31
820749716845686786,32084,10082,8769715,145944,2017-01-15 21:49:15
820690176645140481,12409,3290,8769715,145944,2017-01-15 17:52:40
820494788566847489,0,573,8769715,145944,2017-01-15 04:56:16
820446719150292993,0,2619,8769715,145944,2017-01-15 01:45:15
820314633777061888,3401,573,8769715,145944,2017-01-14 17:00:24
820078625395449857,20152,6406,8769715,145944,2017-01-14 01:22:35
820013781606658049,0,1201,8769715,145944,2017-01-13 21:04:55
819952236453363712,5417,1201,8769715,145944,2017-01-13 17:00:21
819924195358416896,13106,4959,8769715,145944,2017-01-13 15:08:56
819711362133872643,13628,3172,8769715,145944,2017-01-13 01:03:12
819588359383371776,9809,2029,8769715,145944,2017-01-12 16:54:26
819347104292290561,7341,1231,8769715,145944,2017-01-12 00:55:47
819238181065359361,2318,414,8769715,145944,2017-01-11 17:42:57
819227688460238848,23478,6859,8769715,145944,2017-01-11 17:01:16
819015337530290176,0,37562,8769715,145944,2017-01-11 02:57:27
819015331746349057,0,19313,8769715,145944,2017-01-11 02:57:26
819006400881917954,46062,19313,8769715,145944,2017-01-11 02:21:57
819004803107983360,88376,37562,8769715,145944,2017-01-11 02:15:36
818646164899774465,0,21427,8769715,145944,2017-01-10 02:30:30
818627210458333184,22783,7685,8769715,145944,2017-01-10 01:15:10
818614493328580609,10017,2617,8769715,145944,2017-01-10 00:24:38
818588835076603904,0,6276,8769715,145944,2017-01-09 22:42:41
818536468981415936,11099,2517,8769715,145944,2017-01-09 19:14:36
818307523543449600,0,8261,8769715,145944,2017-01-09 04:04:51
818259473185828864,11232,2322,8769715,145944,2017-01-09 00:53:55
818145370475810820,12515,2621,8769715,145944,2017-01-08 17:20:31
817908911860748288,4947,822,8769715,145944,2017-01-08 01:40:55
817827839487737858,52654,27620,8769715,145944,2017-01-07 20:18:46
817777686764523521,10937,2745,8769715,145944,2017-01-07 16:59:28
817536400337801217,11976,3030,8769715,145944,2017-01-07 01:00:41
817502432452313088,0,3469,8769715,145944,2017-01-06 22:45:43
817423860136083457,34509,15053,8769715,145944,2017-01-06 17:33:29
817415592588222464,5708,972,8769715,145944,2017-01-06 17:00:38
817181837579653120,0,8649,8769715,145944,2017-01-06 01:31:47
817171292965273600,8941,2067,8769715,145944,2017-01-06 00:49:53
817120970343411712,12437,2655,8769715,145944,2017-01-05 21:29:55
817056546584727552,8755,1679,8769715,145944,2017-01-05 17:13:55
816829038950027264,0,4812,8769715,145944,2017-01-05 02:09:53
816816676327063552,10216,2081,8769715,145944,2017-01-05 01:20:46
816697700272001025,9992,2240,8769715,145944,2017-01-04 17:27:59
816450570814898180,31062,8261,8769715,145944,2017-01-04 01:05:59
816336735214911488,8774,1988,8769715,145944,2017-01-03 17:33:39
816091915477250048,9102,2188,8769715,145944,2017-01-03 01:20:49
816062466425819140,0,1049,8769715,145944,2017-01-02 23:23:48
816014286006976512,0,5396,8769715,145944,2017-01-02 20:12:21
815990720817401858,5052,1049,8769715,145944,2017-01-02 18:38:42
815966073409433600,22846,8649,8769715,145944,2017-01-02 17:00:46
815745968457060357,0,4232,8769715,145944,2017-01-02 02:26:09
815736392542261248,10042,2323,8769715,145944,2017-01-02 01:48:06
815639385530101762,8382,1682,8769715,145944,2017-01-01 19:22:38
815390420867969024,10580,3894,8769715,145944,2017-01-01 02:53:20
814986499976527872,7803,1306,8769715,145944,2016-12-31 00:08:17
814638523311648768,11496,2766,8769715,145944,2016-12-30 01:05:33
814578408554463233,0,5965,8769715,145944,2016-12-29 21:06:41
814530161257443328,8824,1907,8769715,145944,2016-12-29 17:54:58
814153002265309185,29386,8886,8769715,145944,2016-12-28 16:56:16
813944609378369540,0,3253,8769715,145944,2016-12-28 03:08:11
813910438903693312,9492,1912,8769715,145944,2016-12-28 00:52:25
813812741911748608,37179,14308,8769715,145944,2016-12-27 18:24:12
813800681631023104,8491,1807,8769715,145944,2016-12-27 17:36:16
813217897535406080,19035,7471,8769715,145944,2016-12-26 03:00:30
813202720496779264,9433,1849,8769715,145944,2016-12-26 02:00:11
813187593374461952,20313,4466,8769715,145944,2016-12-26 01:00:05
813172488309972993,9472,1974,8769715,145944,2016-12-26 00:00:03
813157409116065792,7939,2268,8769715,145944,2016-12-25 23:00:08
813142292504645637,8652,2438,8769715,145944,2016-12-25 22:00:04
813130366689148928,4579,457,8769715,145944,2016-12-25 21:12:41
813127251579564032,12105,3205,8769715,145944,2016-12-25 21:00:18
813112105746448384,10541,2806,8769715,145944,2016-12-25 20:00:07
813096984823349248,10791,3701,8769715,145944,2016-12-25 19:00:02
813081950185472002,10110,2838,8769715,145944,2016-12-25 18:00:17
813066809284972545,8135,2001,8769715,145944,2016-12-25 17:00:08
813051746834595840,21435,7537,8769715,145944,2016-12-25 16:00:16
812781120811126785,7744,1952,8769715,145944,2016-12-24 22:04:54
812709060537683968,6767,1466,8769715,145944,2016-12-24 17:18:34
812503143955202048,6206,1251,8769715,145944,2016-12-24 03:40:19
812466873996607488,8149,1982,8769715,145944,2016-12-24 01:16:12
812372279581671427,13963,3754,8769714,145944,2016-12-23 19:00:19
811985624773361665,7420,1437,8769714,145944,2016-12-22 17:23:53
811744202451197953,7705,1638,8769714,145944,2016-12-22 01:24:33
811647686436880384,5734,760,8769714,145944,2016-12-21 19:01:02
811627233043480576,13060,3159,8769714,145944,2016-12-21 17:39:46
811386762094317568,21394,6546,8769714,145944,2016-12-21 01:44:13
810984652412424192,5461,1472,8769714,145944,2016-12-19 23:06:23
810896069567610880,9225,1811,8769714,145944,2016-12-19 17:14:23
810657578271330305,11224,2719,8769714,145944,2016-12-19 01:26:42
810284430598270976,36096,11595,8769714,145944,2016-12-18 00:43:57
810254108431155201,15037,3454,8769714,145944,2016-12-17 22:43:27
809920764300447744,15880,4035,8769715,145944,2016-12-17 00:38:52
809808892968534016,0,5023,8769715,145944,2016-12-16 17:14:20
809448704142938112,7100,1501,8769715,145944,2016-12-15 17:23:04
809220051211603969,20384,5746,8769715,145944,2016-12-15 02:14:29
809084759137812480,13547,3616,8769715,145944,2016-12-14 17:16:53
808838249661788160,10343,3125,8769715,145944,2016-12-14 00:57:20
808733504066486276,8088,2222,8769715,145944,2016-12-13 18:01:07
